日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
2015/8/4,臺股期貨,外資及陸資,45563,77305732,43335,73517784,2228,3787948,27326,46218776,31418,53108069,-4092,-6889293
2015/8/5,臺股期貨,自營商,23187,39439384,21296,36209060,1891,3230324,5353,9096755,7936,13509221,-2583,-4412466
2015/8/5,臺股期貨,投信,345,587489,141,239826,204,347663,3470,5912626,3764,6414609,-294,-501983
2015/8/5,臺股期貨,外資及陸資,36004,61219718,36278,61704856,-274,-485138,25663,43697021,30177,51354588,-4514,-7657567
2015/8/6,臺股期貨,自營商,28664,48417214,29822,50376814,-1158,-1959600,4969,8321015,8873,14871835,-3904,-6550820
2015/8/6,臺股期貨,投信,371,625931,410,693022,-39,-67092,3447,5783139,3827,6421706,-380,-638567
2015/8/6,臺股期貨,外資及陸資,43751,73916083,47670,80598344,-3919,-6682261,26227,43971931,35137,58888484,-8910,-14916553
2015/8/7,臺股期貨,自營商,21546,36073921,22637,37892761,-1091,-1818839,4883,8169238,9778,16387925,-4895,-8218687
2015/8/7,臺股期貨,投信,432,724655,461,771695,-29,-47040,3624,6079317,4021,6746434,-397,-667117
2015/8/7,臺股期貨,外資及陸資,43760,73264812,38906,65154402,4854,8110410,28167,47218805,31790,53255965,-3623,-6037160
2015/8/10,臺股期貨,自營商,24235,40738594,22342,37544270,1893,3194324,6507,10959329,9528,16068562,-3021,-5109233
2015/8/10,臺股期貨,投信,293,493529,220,370004,73,123525,3684,6219056,3998,6750174,-314,-531118
2015/8/10,臺股期貨,外資及陸資,35606,59813158,36899,62003537,-1293,-2190380,27658,46658306,32476,54751127,-4818,-8092821
2015/8/11,臺股期貨,自營商,32423,54834787,35627,60218018,-3204,-5383231,5027,8384405,11195,18702345,-6168,-10317940
2015/8/11,臺股期貨,投信,783,1318392,403,682212,380,636180,3678,6150078,3638,6084142,40,65936
2015/8/11,臺股期貨,外資及陸資,52159,88174173,49397,83555917,2762,4618256,30786,51447020,32750,54689068,-1964,-3242048
2015/8/12,臺股期貨,自營商,35654,59189453,38123,63294981,-2469,-4105528,5401,8948802,14142,23448650,-8741,-14499848
2015/8/12,臺股期貨,投信,616,1023513,641,1063888,-25,-40374,3661,6076960,3659,6074240,2,2720
2015/8/12,臺股期貨,外資及陸資,53627,89081396,49991,83054484,3636,6026912,28984,48081506,28301,46928509,683,1152997
2015/8/13,臺股期貨,自營商,25241,41976381,22371,37196993,2870,4779389,6982,11572064,12862,21330662,-5880,-9758598
2015/8/13,臺股期貨,投信,1237,2055976,1137,1881806,100,174170,3684,6117763,3580,5938366,104,179397
2015/8/13,臺股期貨,外資及陸資,37587,62512319,41815,69546484,-4228,-7034165,25054,41576766,28918,47972844,-3864,-6396078
2015/8/14,臺股期貨,自營商,19884,33001822,22324,37053992,-2440,-4052170,6632,11014471,14939,24831617,-8307,-13817146
2015/8/14,臺股期貨,投信,1243,2062912,1194,1972574,49,90338,3762,6262178,3570,5925814,192,336364
2015/8/14,臺股期貨,外資及陸資,30517,50644424,27540,45719508,2977,4924915,23646,39323848,24619,40941769,-973,-1617921
2015/8/17,臺股期貨,自營商,26361,43495030,26025,42923993,336,571037,6061,9964655,14287,23489121,-8226,-13524466
2015/8/17,臺股期貨,投信,2722,4477453,2727,4484958,-5,-7504,3738,6145997,3578,5865852,160,280145
2015/8/17,臺股期貨,外資及陸資,47055,77571572,49166,81104469,-2111,-3532897,25400,41730093,28755,47288054,-3355,-5557961
2015/8/18,臺股期貨,自營商,30091,49377299,29825,48952502,266,424798,6079,9897825,13845,22562077,-7766,-12664252
2015/8/18,臺股期貨,投信,2357,3848107,2499,4091623,-142,-243516,3699,6013936,3683,5983585,16,30351
2015/8/18,臺股期貨,外資及陸資,54675,89753818,52214,85677136,2461,4076682,30199,49156505,31083,50611959,-884,-1455454
2015/8/19,臺股期貨,自營商,45527,73288554,46697,75209055,-1170,-1920500,4865,7752058,9411,14997381,-4546,-7245323
2015/8/19,臺股期貨,投信,740,1192019,1137,1831440,-397,-639420,3590,5722460,3970,6328180,-380,-605720
2015/8/19,臺股期貨,外資及陸資,48882,78616378,44709,71834135,4173,6782243,23052,36738957,23668,37720921,-616,-981964
2015/8/20,臺股期貨,自營商,25592,40787380,26519,42234135,-927,-1446755,4768,7598288,10160,16192611,-5392,-8594323
2015/8/20,臺股期貨,投信,387,617724,323,514148,64,103576,3623,5777236,3932,6269967,-309,-492731
2015/8/20,臺股期貨,外資及陸資,55237,88006021,50249,80080597,4988,7925424,27998,44635126,24092,38410129,3906,6224997
2015/8/21,臺股期貨,自營商,25573,39911780,29318,45780815,-3745,-5869036,4131,6391528,13441,20806046,-9310,-14414518
2015/8/21,臺股期貨,投信,344,536252,715,1112015,-371,-575764,3638,5634534,4302,6662938,-664,-1028404
2015/8/21,臺股期貨,外資及陸資,53041,82847619,48633,75976534,4408,6871084,32122,49737491,24132,37367561,7990,12369930
2015/8/24,臺股期貨,自營商,81591,119587765,86947,127559688,-5356,-7971923,5759,8445122,20322,29823064,-14563,-21377942
2015/8/24,臺股期貨,投信,972,1431196,1284,1892080,-312,-460884,3941,5788894,4884,7174596,-943,-1385702
2015/8/24,臺股期貨,外資及陸資,110682,162705050,94048,138358014,16634,24347037,44238,64952296,19625,28815403,24613,36136893
2015/8/25,臺股期貨,自營商,41829,62579742,40989,61303709,840,1276033,5512,8339134,19233,29106422,-13721,-20767288
2015/8/25,臺股期貨,投信,903,1359668,419,627572,484,732096,3975,6019482,4409,6676990,-434,-657508
2015/8/25,臺股期貨,外資及陸資,68987,103311071,67915,101855859,1072,1455212,45998,69634246,20153,30511660,25845,39122586
2015/8/26,臺股期貨,自營商,37761,57045936,37604,56822085,157,223851,4882,7420247,18489,28108262,-13607,-20688015
2015/8/26,臺股期貨,投信,549,829983,625,945062,-76,-115079,3803,5785544,4290,6526806,-487,-741262
2015/8/26,臺股期貨,外資及陸資,71220,107483589,72779,109904006,-1559,-2420417,44876,68246416,20502,31181639,24374,37064777
2015/8/27,臺股期貨,自營商,26318,40424928,25004,38382050,1314,2042878,5896,9048387,18199,27927751,-12303,-18879364
2015/8/27,臺股期貨,投信,305,468090,220,337533,85,130557,3846,5906360,4233,6501041,-387,-594681
2015/8/27,臺股期貨,外資及陸資,47839,73425855,48727,74802455,-888,-1376600,44565,68412532,21190,32534012,23375,35878520
2015/8/28,臺股期貨,自營商,25397,39898851,27005,42418971,-1608,-2520120,5729,9009123,19507,30681801,-13778,-21672678
2015/8/28,臺股期貨,投信,193,303630,217,341240,-24,-37611,3883,6112234,4286,6747021,-403,-634787
2015/8/28,臺股期貨,外資及陸資,51158,80372618,47313,74333886,3845,6038733,46514,73188063,18875,29700968,27639,43487095
2015/8/31,臺股期貨,自營商,22718,35762420,20783,32695719,1935,3066701,7450,11861243,18977,30212398,-11527,-18351155
2015/8/31,臺股期貨,投信,664,1046248,499,792937,165,253311,4208,6709102,4450,7095970,-242,-386868
2015/8/31,臺股期貨,外資及陸資,38348,60292497,44222,69546965,-5874,-9254468,42645,67937634,21042,33524747,21603,34412887
2015/9/1,臺股期貨,自營商,24092,37952954,24375,38392203,-283,-439250,7588,11858836,19419,30345227,-11831,-18486391
2015/9/1,臺股期貨,投信,380,597507,702,1101529,-322,-504022,4308,6744005,4866,7619183,-558,-875178
2015/9/1,臺股期貨,外資及陸資,54347,85670784,54946,86612456,-599,-941672,40309,63036523,19920,31154491,20389,31882032
2015/9/2,臺股期貨,自營商,31093,49041796,30791,48545414,302,496383,7859,12444098,19502,30882347,-11643,-18438249
2015/9/2,臺股期貨,投信,229,360679,638,1009279,-409,-648600,4290,6809041,5254,8341250,-964,-1532209
2015/9/2,臺股期貨,外資及陸資,62181,97995419,57508,90706071,4673,7289349,41069,65093179,16683,26436069,24386,38657110
2015/9/3,臺股期貨,自營商,16473,26167208,14531,23065584,1942,3101624,8732,13892341,18527,29466133,-9795,-15573792
2015/9/3,臺股期貨,投信,320,509024,410,652220,-90,-143195,4310,6872733,5365,8557175,-1055,-1684442
2015/9/3,臺股期貨,外資及陸資,44003,69891296,47413,75315889,-3410,-5424592,40426,64366708,19665,31314841,20761,33051867
2015/9/4,臺股期貨,自營商,21053,33416896,23836,37822420,-2783,-4405524,8144,12816505,20734,32641998,-12590,-19825493
2015/9/4,臺股期貨,投信,183,290436,589,931233,-406,-640797,4217,6655874,5686,8977057,-1469,-2321183
2015/9/4,臺股期貨,外資及陸資,56781,90170412,53467,84928154,3314,5242259,41430,65281588,17719,27915260,23711,37366328
2015/9/7,臺股期貨,自營商,22195,35210251,21391,33931206,804,1279044,9039,14292113,20753,32832986,-11714,-18540873
2015/9/7,臺股期貨,投信,301,478290,645,1022903,-344,-544613,4115,6524608,5921,9390706,-1806,-2866098
2015/9/7,臺股期貨,外資及陸資,50262,79754794,49629,78749299,633,1005495,41317,65414414,17255,27314509,24062,38099905
2015/9/8,臺股期貨,自營商,18768,29790249,17722,28117351,1046,1672898,9838,15641948,20550,32682647,-10712,-17040699
2015/9/8,臺股期貨,投信,210,334006,165,262003,45,72003,4057,6466722,5815,9271436,-1758,-2804714
2015/9/8,臺股期貨,外資及陸資,40139,63700814,39756,63087831,383,612983,43043,68508962,18532,29490119,24511,39018843
2015/9/9,臺股期貨,自營商,35639,58594250,33509,55104862,2130,3489389,11663,19411161,20110,33469392,-8447,-14058231
2015/9/9,臺股期貨,投信,1554,2557299,1286,2120002,268,437297,4020,6695541,5449,9082352,-1429,-2386811
2015/9/9,臺股期貨,外資及陸資,59819,98280868,59447,97795997,372,484871,43769,72878186,18854,31397256,24915,41480930
2015/9/10,臺股期貨,自營商,25341,41799804,21659,35712588,3682,6087216,11837,19548811,16613,27423448,-4776,-7874637
2015/9/10,臺股期貨,投信,1028,1693881,998,1646539,30,47342,4026,6649077,5424,8965789,-1398,-2316712
2015/9/10,臺股期貨,外資及陸資,45040,74296932,55118,90919559,-10078,-16622627,39090,64556567,24720,40835725,14370,23720842
2015/9/11,臺股期貨,自營商,18424,30406027,17246,28454091,1178,1951936,11621,19192514,15219,25117997,-3598,-5925483
2015/9/11,臺股期貨,投信,1014,1673747,953,1575677,61,98070,4101,6770414,5417,8955126,-1316,-2184712
2015/9/11,臺股期貨,外資及陸資,38951,64295777,39910,65870788,-959,-1575011,38154,63005761,24553,40553015,13601,22452746
2015/9/14,臺股期貨,自營商,26663,44114606,24118,39884713,2545,4229893,11859,19613257,13162,21736992,-1303,-2123735
2015/9/14,臺股期貨,投信,3377,5573919,3469,5718498,-92,-144579,4015,6632894,5417,8955301,-1402,-2322407
2015/9/14,臺股期貨,外資及陸資,59397,98187740,61136,101100037,-1739,-2912297,46754,77270070,35029,57917975,11725,19352095
2015/9/15,臺股期貨,自營商,23312,38522136,25229,41701606,-1917,-3179470,10513,17279460,13736,22547869,-3223,-5268409
2015/9/15,臺股期貨,投信,2922,4826043,3263,5378798,-341,-552755,3943,6463268,5691,9333334,-1748,-2870066
2015/9/15,臺股期貨,外資及陸資,63067,104285756,64135,106038443,-1068,-1752687,47450,77898246,37065,60894906,10385,17003340
2015/9/16,臺股期貨,自營商,29832,49516421,30724,51001804,-892,-1485382,3871,6402879,8017,13244871,-4146,-6841992
2015/9/16,臺股期貨,投信,1135,1883511,1127,1864240,8,19271,3923,6492799,5601,9270775,-1678,-2777976
2015/9/16,臺股期貨,外資及陸資,42572,70507219,34951,57906313,7621,12600906,33673,55692076,16369,27079535,17304,28612541
2015/9/17,臺股期貨,自營商,19530,32938561,21086,35558254,-1556,-2619692,3430,5784302,9099,15337208,-5669,-9552906
2015/9/17,臺股期貨,投信,411,693439,318,536534,93,156906,4150,7005548,5712,9642998,-1562,-2637450
2015/9/17,臺股期貨,外資及陸資,40834,68864539,37975,64057747,2859,4806793,35345,59630127,14914,25165334,20431,34464793
2015/9/18,臺股期貨,自營商,15125,25505457,13507,22763991,1618,2741467,4278,7213411,8322,14023001,-4044,-6809590
2015/9/18,臺股期貨,投信,211,356132,438,738649,-227,-382517,4181,7055443,5978,10088473,-1797,-3033030
2015/9/18,臺股期貨,外資及陸資,35331,59567347,38186,64383078,-2855,-4815731,33222,56031297,15766,26595830,17456,29435467
2015/9/21,臺股期貨,自營商,19265,31859431,19433,32139329,-168,-279898,4116,6801140,8509,14048065,-4393,-7246925
2015/9/21,臺股期貨,投信,244,403080,640,1058531,-396,-655451,4078,6744462,6286,10397044,-2208,-3652582
2015/9/21,臺股期貨,外資及陸資,35175,58162177,36683,60663200,-1508,-2501023,33352,55122493,17669,29209486,15683,25913007
2015/9/22,臺股期貨,自營商,12450,20704651,11858,19717277,592,987374,4510,7506675,8286,13781054,-3776,-6274379
2015/9/22,臺股期貨,投信,424,705701,344,572213,80,133488,4316,7190769,6424,10703669,-2108,-3512900
2015/9/22,臺股期貨,外資及陸資,28418,47248057,24846,41307031,3572,5941026,34702,57778991,15240,25377490,19462,32401501
2015/9/23,臺股期貨,自營商,22521,36859661,24120,39494691,-1599,-2635030,4195,6822718,9746,15845190,-5551,-9022472
2015/9/23,臺股期貨,投信,191,312287,779,1271706,-588,-959419,4204,6845209,6928,11281555,-2724,-4436346
2015/9/23,臺股期貨,外資及陸資,29140,47709122,30514,49952185,-1374,-2243064,34673,56419200,16821,27373026,17852,29046174
2015/9/24,臺股期貨,自營商,21932,35651984,21824,35485532,108,166452,4391,7095565,9728,15714845,-5337,-8619280
2015/9/24,臺股期貨,投信,290,471401,770,1249150,-480,-777749,4051,6553950,7286,11788748,-3235,-5234798
2015/9/24,臺股期貨,外資及陸資,44200,71920442,42488,69097884,1712,2822558,35217,56939768,15658,25315880,19559,31623888
2015/9/25,臺股期貨,自營商,19605,31733511,18898,30584682,707,1148830,4845,7857745,9512,15420143,-4667,-7562398
2015/9/25,臺股期貨,投信,191,309135,845,1369179,-654,-1060045,3950,6413511,7822,12701364,-3872,-6287853
2015/9/25,臺股期貨,外資及陸資,49434,79979108,47839,77405015,1595,2574093,35361,57378088,14078,22843299,21283,34534789
2015/9/30,臺股期貨,自營商,26929,43620828,26505,42907876,424,712952,5405,8783052,9450,15352452,-4045,-6569400
2015/9/30,臺股期貨,投信,327,529433,482,783278,-155,-253845,3951,6427813,7946,12928142,-3995,-6500329
2015/9/30,臺股期貨,外資及陸資,45702,74005385,43901,71152193,1801,2853191,37989,61771256,14741,23967944,23248,37803312
2015/10/1,臺股期貨,自營商,26376,43428582,25277,41649768,1099,1778815,6857,11382176,9882,16395299,-3025,-5013123
2015/10/1,臺股期貨,投信,694,1145085,398,657750,296,487335,4011,6663359,7655,12718017,-3644,-6054658
2015/10/1,臺股期貨,外資及陸資,46758,77002907,46505,76568154,253,434753,38032,63146336,14266,23684230,23766,39462106
2015/10/2,臺股期貨,自營商,12118,20087752,12449,20628094,-331,-540342,6278,10384292,9600,15874994,-3322,-5490702
2015/10/2,臺股期貨,投信,297,492561,486,805040,-189,-312479,3889,6438233,7733,12802755,-3844,-6364522
2015/10/2,臺股期貨,外資及陸資,29569,49011845,32490,53851869,-2921,-4840023,34985,57888504,14379,23791971,20606,34096533
2015/10/5,臺股期貨,自營商,15701,26151617,13572,22598994,2129,3552624,7760,12920611,8981,14946539,-1221,-2025928
2015/10/5,臺股期貨,投信,329,548253,382,636050,-53,-87797,3844,6404546,7733,12884725,-3889,-6480179
2015/10/5,臺股期貨,外資及陸資,39491,65761751,40726,67816512,-1235,-2054761,33570,55903123,14514,24170988,19056,31732135
2015/10/6,臺股期貨,自營商,21107,35506734,21161,35586544,-54,-79810,7349,12291981,8673,14498401,-1324,-2206420
2015/10/6,臺股期貨,投信,255,428940,328,550600,-73,-121660,3850,6443769,7827,13100833,-3977,-6657064
2015/10/6,臺股期貨,外資及陸資,42238,71020332,41344,69519428,894,1500904,34277,57338711,14240,23820903,20037,33517808
2015/10/7,臺股期貨,自營商,20920,35298416,21339,36019103,-419,-720688,7444,12631936,9048,15348470,-1604,-2716534
2015/10/7,臺股期貨,投信,321,542445,276,466556,45,75888,3996,6785762,7890,13398798,-3894,-6613036
2015/10/7,臺股期貨,外資及陸資,40384,68077376,35929,60597388,4455,7479987,38286,64984704,13326,22617949,24960,42366755
2015/10/8,臺股期貨,自營商,18246,30917097,18807,31868860,-561,-951762,6377,10760726,8597,14499303,-2220,-3738577
2015/10/8,臺股期貨,投信,357,603826,507,857636,-150,-253810,4104,6929715,8174,13802550,-4070,-6872835
2015/10/8,臺股期貨,外資及陸資,40227,68176859,41558,70448972,-1331,-2272113,36487,61576892,13220,22309404,23267,39267488
2015/10/12,臺股期貨,自營商,20840,35581115,20435,34894503,405,686613,8002,13675893,9726,16618050,-1724,-2942157
2015/10/12,臺股期貨,投信,215,367403,583,995654,-368,-628251,3995,6832750,8418,14398007,-4423,-7565257
2015/10/12,臺股期貨,外資及陸資,35892,61265716,34327,58611039,1565,2654677,38869,66444669,13500,23076349,25369,43368320
2015/10/13,臺股期貨,自營商,15274,26098136,15186,25938856,88,159280,7433,12711359,9165,15667644,-1732,-2956285
2015/10/13,臺股期貨,投信,221,377280,262,447954,-41,-70674,4082,6985650,8551,14634025,-4469,-7648375
2015/10/13,臺股期貨,外資及陸資,27054,46212122,28598,48854179,-1544,-2642057,36963,63220433,13352,22836343,23611,40384090
2015/10/14,臺股期貨,自營商,17802,30348001,18585,31673236,-783,-1325235,6468,11013092,9056,15413873,-2588,-4400781
2015/10/14,臺股期貨,投信,230,392124,382,651344,-152,-259220,4044,6890378,8689,14805895,-4645,-7915517
2015/10/14,臺股期貨,外資及陸資,34448,58732723,34657,59092544,-209,-359822,37207,63358371,13944,23742155,23263,39616216
2015/10/15,臺股期貨,自營商,25943,44726483,26569,45806677,-626,-1080194,6290,10820687,9647,16591334,-3357,-5770647
2015/10/15,臺股期貨,投信,1838,3170215,1764,3040546,74,129669,4070,7005886,8633,14860962,-4563,-7855076
2015/10/15,臺股期貨,外資及陸資,40806,70394177,40020,69034856,786,1359322,39914,68672837,15773,27136456,24141,41536381
2015/10/16,臺股期貨,自營商,16877,29026228,15270,26260417,1607,2765811,6809,11712447,8700,14958151,-1891,-3245704
2015/10/16,臺股期貨,投信,2001,3440309,2084,3581334,-83,-141024,3984,6855135,8634,14857173,-4650,-8002038
2015/10/16,臺股期貨,外資及陸資,26476,45542355,29560,50851683,-3084,-5309329,37762,64954517,16817,28928626,20945,36025891
2015/10/19,臺股期貨,自營商,22914,39535236,20599,35530338,2315,4004898,8253,14229121,7948,13696322,305,532799
2015/10/19,臺股期貨,投信,3196,5509461,3348,5770428,-152,-260967,3984,6869616,8788,15154106,-4804,-8284490
2015/10/19,臺股期貨,外資及陸資,45458,78412074,45583,78638789,-125,-226714,41882,72204102,20917,36065784,20965,36138318
2015/10/20,臺股期貨,自營商,15988,27647515,16146,27916082,-158,-268567,7377,12771416,7420,12839277,-43,-67861
2015/10/20,臺股期貨,投信,5696,9846946,6002,10374089,-306,-527143,3935,6813792,9058,15684810,-5123,-8871018
2015/10/20,臺股期貨,外資及陸資,41438,71640035,41474,71707906,-36,-67870,45371,78549510,24406,42259748,20965,36289762
2015/10/21,臺股期貨,自營商,28125,48545019,32269,55707097,-4144,-7162078,2686,4620469,6296,10829470,-3610,-6209001
